EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
E1001191,44,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,9,2,2,61,3,1,1,0.6931471805599453,Yes,13,4,2.1972245773362196,0.0,3,2.1972245773362196,2.0794415416798357,2.0794415416798357,0.6931471805599453,No,1.0986122886681098
E1001196,58,Male,Life Sciences,Divorced,Development,Developer,Travel_Frequently,2,1,4,57,2,1,4,2.302585092994046,Yes,14,4,1.3862943611198906,1.3862943611198906,2,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1001200,20,Female,Medical,Single,Sales,Sales Representative,Travel_Rarely,2,3,3,49,2,1,3,0.6931471805599453,No,13,4,1.0986122886681098,1.3862943611198906,2,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,Yes,1.0986122886681098
E1001201,21,Female,Other,Single,Data Science,Data Scientist,Travel_Rarely,18,1,4,65,3,1,4,0.6931471805599453,No,19,1,0.6931471805599453,1.3862943611198906,2,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1001202,36,Male,Life Sciences,Married,Data Science,Data Scientist,Travel_Rarely,14,1,3,68,3,2,4,0.0,Yes,17,1,2.8903717578961645,1.0986122886681098,2,2.833213344056216,2.1972245773362196,1.6094379124341003,2.4849066497880004,No,1.0986122886681098
E1001203,47,Female,Life Sciences,Single,Sales,Sales Representative,Travel_Rarely,2,4,4,65,2,1,4,0.6931471805599453,Yes,18,1,1.3862943611198906,1.3862943611198906,2,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1001204,22,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,3,1,2,34,3,2,3,0.0,Yes,19,1,1.6094379124341003,1.3862943611198906,4,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,Yes,1.0986122886681098
E1001208,28,Female,Medical,Divorced,Development,Developer,Travel_Rarely,9,3,3,77,3,1,3,1.791759469228055,No,18,2,1.9459101490553132,1.0986122886681098,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E1001210,39,Male,Medical,Married,Development,Senior Developer,Travel_Rarely,6,3,4,70,3,1,1,2.0794415416798357,Yes,21,4,2.1972245773362196,1.0986122886681098,1,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,Yes,1.0986122886681098
E1001211,27,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,4,3,2,76,3,1,3,0.6931471805599453,No,19,3,0.6931471805599453,1.0986122886681098,3,0.6931471805599453,0.6931471805599453,0.0,0.0,No,1.0986122886681098
E1001212,34,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,10,3,2,83,3,1,2,0.6931471805599453,No,14,2,0.6931471805599453,1.3862943611198906,3,0.6931471805599453,0.0,0.6931471805599453,0.0,No,1.0986122886681098
E1001214,42,Female,Medical,Single,Sales,Sales Executive,Travel_Rarely,14,2,3,68,2,2,3,2.0794415416798357,No,17,1,2.3978952727983707,1.9459101490553132,3,1.791759469228055,1.6094379124341003,0.0,1.3862943611198906,No,1.0986122886681098
E1001217,33,Male,Other,Single,Development,Senior Developer,Travel_Rarely,1,4,3,100,2,1,1,1.3862943611198906,Yes,11,2,1.9459101490553132,0.6931471805599453,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E1001218,58,Female,Technical Degree,Divorced,Development,Senior Developer,Travel_Rarely,5,3,3,37,2,3,2,1.0986122886681098,Yes,13,4,3.2188758248682006,1.3862943611198906,3,1.9459101490553132,0.0,0.0,1.6094379124341003,No,1.0986122886681098
E1001219,31,Male,Life Sciences,Married,Sales,Sales Representative,Travel_Rarely,7,4,2,41,2,1,3,1.3862943611198906,No,15,2,2.6390573296152584,1.0986122886681098,4,2.0794415416798357,2.0794415416798357,1.791759469228055,1.0986122886681098,No,1.0986122886681098
E1001220,35,Female,Life Sciences,Married,Development,Senior Developer,Travel_Rarely,21,1,4,51,3,2,4,0.6931471805599453,Yes,25,4,2.3978952727983707,1.0986122886681098,1,2.3978952727983707,1.9459101490553132,0.0,2.0794415416798357,No,1.0986122886681098
E1001223,48,Male,Medical,Married,Data Science,Data Scientist,Travel_Rarely,20,4,4,51,3,1,3,1.6094379124341003,No,17,1,2.6390573296152584,1.0986122886681098,2,0.0,0.0,0.0,0.0,No,1.0986122886681098
E1001225,31,Female,Marketing,Married,Sales,Sales Executive,Non-Travel,20,2,4,45,3,2,3,0.6931471805599453,No,13,4,2.302585092994046,1.0986122886681098,2,2.302585092994046,2.1972245773362196,0.0,0.0,No,1.0986122886681098
E1001227,36,Male,Other,Single,Development,Developer,Travel_Rarely,7,4,2,65,3,1,4,1.0986122886681098,No,18,3,2.1972245773362196,1.9459101490553132,3,1.9459101490553132,1.0986122886681098,0.0,0.6931471805599453,No,1.0986122886681098
E1001228,38,Female,Technical Degree,Married,Development,Senior Developer,Travel_Rarely,1,3,4,80,3,3,1,0.6931471805599453,No,13,2,2.772588722239781,1.3862943611198906,3,2.772588722239781,2.5649493574615367,1.791759469228055,2.4849066497880004,No,1.0986122886681098
E1001229,32,Female,Life Sciences,Married,Development,Senior Developer,Non-Travel,1,3,3,70,2,1,2,1.9459101490553132,No,20,3,1.791759469228055,1.3862943611198906,3,1.3862943611198906,0.0,0.0,1.0986122886681098,No,1.3862943611198906
E1001230,25,Male,Marketing,Married,Sales,Sales Representative,Travel_Rarely,19,2,3,36,2,1,2,0.6931471805599453,Yes,18,3,0.6931471805599453,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1001235,41,Male,Medical,Single,Development,Developer,Travel_Rarely,6,3,4,59,3,1,1,1.0986122886681098,Yes,13,3,3.044522437723423,1.3862943611198906,3,2.9444389791664403,2.6390573296152584,1.0986122886681098,2.8903717578961645,No,1.0986122886681098
E1001236,36,Male,Medical,Single,Development,Developer,Travel_Rarely,2,4,3,79,3,1,3,1.6094379124341003,No,21,3,2.833213344056216,1.9459101490553132,3,2.4849066497880004,2.1972245773362196,1.3862943611198906,2.302585092994046,No,1.3862943611198906
E1001237,19,Male,Other,Single,Sales,Sales Representative,Travel_Rarely,21,3,4,37,2,1,2,0.6931471805599453,Yes,13,2,0.6931471805599453,1.3862943611198906,4,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1001238,20,Male,Technical Degree,Single,Development,Developer,Travel_Rarely,4,3,1,84,3,1,1,0.6931471805599453,No,19,2,0.6931471805599453,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1001239,31,Female,Medical,Married,Development,Developer,Travel_Rarely,12,3,4,41,3,2,4,0.0,Yes,11,3,2.3978952727983707,1.0986122886681098,1,2.302585092994046,2.0794415416798357,2.1972245773362196,1.791759469228055,No,1.0986122886681098
E1001245,36,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,3,1,3,51,2,3,4,0.6931471805599453,Yes,11,1,2.833213344056216,1.9459101490553132,3,2.833213344056216,2.0794415416798357,1.3862943611198906,2.0794415416798357,Yes,1.0986122886681098
E1001248,37,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,1,4,1,46,2,3,3,1.791759469228055,No,11,3,2.8903717578961645,1.0986122886681098,1,2.70805020110221,0.6931471805599453,2.4849066497880004,2.0794415416798357,Yes,0.6931471805599453
E1001250,45,Male,Life Sciences,Married,Development,Developer,Non-Travel,4,2,3,57,3,2,2,0.6931471805599453,No,12,2,2.302585092994046,1.791759469228055,2,2.302585092994046,2.0794415416798357,0.0,2.1972245773362196,No,1.0986122886681098
E1001252,29,Female,Technical Degree,Married,Sales,Sales Representative,Travel_Frequently,20,3,3,84,3,1,4,0.6931471805599453,No,15,2,1.3862943611198906,1.791759469228055,3,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,No,1.0986122886681098
E1001253,35,Female,Medical,Married,Sales,Sales Executive,Travel_Rarely,18,3,3,86,3,2,3,0.6931471805599453,No,16,2,1.791759469228055,1.3862943611198906,3,1.791759469228055,1.0986122886681098,0.6931471805599453,0.0,No,1.0986122886681098
E1001254,52,Male,Life Sciences,Married,Development,Senior Developer,Travel_Rarely,1,2,4,70,3,4,4,1.0986122886681098,No,15,2,3.295836866004329,1.0986122886681098,2,2.302585092994046,2.1972245773362196,2.0794415416798357,2.1972245773362196,No,1.0986122886681098
E1001259,53,Male,Medical,Divorced,Sales,Manager,Travel_Rarely,2,2,3,45,3,4,3,1.9459101490553132,No,13,3,3.1354942159291497,1.3862943611198906,4,2.8903717578961645,2.6390573296152584,2.772588722239781,1.0986122886681098,No,1.0986122886681098
E1001260,30,Male,Other,Divorced,Sales,Sales Executive,Travel_Rarely,8,2,3,62,3,3,3,1.791759469228055,No,11,1,2.3978952727983707,1.0986122886681098,4,2.1972245773362196,1.6094379124341003,2.0794415416798357,2.0794415416798357,No,1.0986122886681098
E1001262,35,Male,Life Sciences,Divorced,Sales,Sales Executive,Travel_Rarely,3,4,4,92,3,3,4,1.9459101490553132,No,13,2,2.5649493574615367,1.0986122886681098,3,2.3978952727983707,2.302585092994046,0.0,2.1972245773362196,No,1.0986122886681098
E1001263,39,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,2,5,1,41,4,3,3,0.0,No,18,4,2.302585092994046,1.3862943611198906,3,2.1972245773362196,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1001264,40,Female,Life Sciences,Single,Sales,Sales Executive,Non-Travel,24,3,2,100,4,4,2,1.6094379124341003,Yes,16,4,3.1354942159291497,1.0986122886681098,2,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1001265,47,Male,Medical,Divorced,Development,Senior Developer,Travel_Frequently,16,4,3,64,4,2,3,0.6931471805599453,Yes,19,3,3.044522437723423,1.3862943611198906,4,2.995732273553991,2.3978952727983707,1.0986122886681098,2.0794415416798357,No,1.0986122886681098
E1001268,36,Male,Technical Degree,Divorced,Sales,Sales Executive,Non-Travel,8,4,1,84,3,2,4,1.6094379124341003,No,13,4,2.5649493574615367,1.3862943611198906,3,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1001269,31,Male,Medical,Single,Development,Developer,Non-Travel,9,2,3,46,2,1,1,0.0,Yes,22,1,1.6094379124341003,0.0,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,Yes,1.3862943611198906
E1001270,33,Male,Life Sciences,Single,Sales,Manager,Non-Travel,17,3,4,38,3,4,3,0.6931471805599453,No,11,4,2.3978952727983707,1.0986122886681098,3,2.3978952727983707,2.1972245773362196,1.9459101490553132,0.0,No,1.0986122886681098
E1001272,29,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,10,3,4,92,2,1,1,1.9459101490553132,Yes,20,3,1.3862943611198906,1.791759469228055,3,0.0,0.0,0.0,0.0,Yes,1.3862943611198906
E1001273,33,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,13,1,2,53,3,1,4,1.3862943611198906,No,18,1,1.791759469228055,1.6094379124341003,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E1001274,45,Female,Medical,Divorced,Development,Developer,Travel_Rarely,1,4,4,91,3,1,4,1.3862943611198906,No,14,4,2.1972245773362196,1.0986122886681098,3,1.791759469228055,1.3862943611198906,0.0,1.0986122886681098,No,1.0986122886681098
E1001275,50,Male,Medical,Divorced,Development,Senior Developer,Travel_Rarely,1,2,4,66,3,4,4,2.302585092994046,No,22,3,3.4965075614664802,0.6931471805599453,2,1.791759469228055,1.6094379124341003,0.6931471805599453,1.3862943611198906,No,1.3862943611198906
E1001276,33,Female,Other,Married,Development,Developer,Travel_Frequently,1,4,3,84,4,2,2,0.6931471805599453,Yes,13,1,1.9459101490553132,1.0986122886681098,3,1.9459101490553132,1.791759469228055,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1001277,41,Male,Medical,Divorced,Development,Developer,Travel_Frequently,9,3,1,64,3,5,3,1.0986122886681098,No,17,2,3.091042453358316,1.0986122886681098,4,2.9444389791664403,2.833213344056216,0.0,2.4849066497880004,No,1.0986122886681098
E1001280,45,Male,Life Sciences,Married,Development,Developer,Non-Travel,23,2,4,42,3,2,1,0.6931471805599453,Yes,15,3,2.302585092994046,1.0986122886681098,3,2.302585092994046,2.1972245773362196,0.0,2.1972245773362196,No,1.0986122886681098
E1001281,47,Female,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,4,2,4,83,3,2,4,0.6931471805599453,Yes,17,3,2.302585092994046,0.0,3,2.302585092994046,0.0,0.0,2.0794415416798357,No,1.0986122886681098
E1001282,30,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,22,3,1,48,3,1,3,1.6094379124341003,Yes,11,2,2.0794415416798357,1.0986122886681098,3,1.791759469228055,1.0986122886681098,0.0,0.6931471805599453,Yes,1.0986122886681098
E1001283,50,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,24,3,4,95,3,4,3,1.3862943611198906,Yes,18,4,3.1354942159291497,1.0986122886681098,3,2.5649493574615367,2.4849066497880004,0.6931471805599453,1.791759469228055,No,1.0986122886681098
E1001284,38,Male,Medical,Married,Research & Development,Senior Manager R&D,Travel_Frequently,10,1,3,66,3,1,3,0.0,No,17,2,1.3862943611198906,0.0,2,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,No,1.0986122886681098
E1001288,35,Male,Other,Divorced,Research & Development,Laboratory Technician,Travel_Rarely,14,4,3,39,2,1,2,0.6931471805599453,Yes,24,4,1.791759469228055,1.0986122886681098,1,1.6094379124341003,1.0986122886681098,0.0,1.0986122886681098,Yes,1.0986122886681098
E1001289,31,Female,Life Sciences,Married,Research & Development,Manufacturing Director,Travel_Frequently,1,1,3,96,3,2,1,0.6931471805599453,No,12,3,1.6094379124341003,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,0.0,1.3862943611198906,No,1.0986122886681098
E1001290,18,Male,Life Sciences,Single,Research & Development,Research Scientist,Non-Travel,5,2,2,73,3,1,4,0.6931471805599453,No,15,4,0.0,1.0986122886681098,3,0.0,0.0,0.0,0.0,No,1.0986122886681098
E1001291,54,Female,Technical Degree,Married,Research & Development,Senior Manager R&D,Travel_Rarely,17,3,3,56,3,3,3,2.1972245773362196,No,11,3,3.1354942159291497,1.0986122886681098,3,2.3978952727983707,2.0794415416798357,0.0,2.1972245773362196,No,1.0986122886681098
E1001292,35,Female,Medical,Divorced,Research & Development,Healthcare Representative,Travel_Rarely,25,4,3,57,3,3,3,0.6931471805599453,Yes,11,3,2.833213344056216,1.3862943611198906,2,2.833213344056216,2.3978952727983707,2.3978952727983707,0.6931471805599453,No,1.0986122886681098
E1001293,30,Female,Life Sciences,Married,Research & Development,Research Director,Travel_Rarely,8,2,2,73,4,3,1,0.0,Yes,12,3,2.302585092994046,1.6094379124341003,2,2.1972245773362196,2.0794415416798357,0.6931471805599453,2.0794415416798357,No,0.6931471805599453
E1001296,26,Male,Medical,Married,Research & Development,Senior Manager R&D,Travel_Rarely,2,2,4,32,4,2,4,0.6931471805599453,No,12,2,2.1972245773362196,1.0986122886681098,3,2.1972245773362196,2.0794415416798357,0.6931471805599453,1.3862943611198906,No,1.0986122886681098
E1001297,22,Male,Life Sciences,Married,Research & Development,Laboratory Technician,Travel_Rarely,8,1,2,94,1,1,1,0.6931471805599453,No,15,1,1.6094379124341003,1.3862943611198906,2,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,No,0.6931471805599453
E1001300,48,Male,Life Sciences,Single,Research & Development,Healthcare Representative,Travel_Rarely,6,3,1,97,2,2,3,1.0986122886681098,No,13,4,2.995732273553991,0.0,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E1001302,48,Male,Life Sciences,Single,Research & Development,Senior Manager R&D,Travel_Rarely,4,4,3,78,2,3,3,2.0794415416798357,No,14,2,3.332204510175204,1.3862943611198906,3,2.772588722239781,2.4849066497880004,1.6094379124341003,2.1972245773362196,No,1.0986122886681098
E1001303,41,Female,Medical,Single,Research & Development,Manufacturing Director,Travel_Rarely,7,2,4,42,3,2,3,1.9459101490553132,No,14,2,2.1972245773362196,1.9459101490553132,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,No,1.0986122886681098
E1001304,39,Female,Life Sciences,Married,Research & Development,Manufacturing Director,Travel_Rarely,1,1,4,65,2,4,4,0.6931471805599453,No,16,3,3.091042453358316,1.3862943611198906,3,3.091042453358316,1.9459101490553132,2.4849066497880004,2.1972245773362196,No,1.0986122886681098
E1001305,27,Female,Life Sciences,Married,Research & Development,Senior Manager R&D,Travel_Rarely,2,4,1,47,3,2,4,0.0,No,18,2,1.6094379124341003,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E1001306,35,Male,Other,Divorced,Research & Development,Laboratory Technician,Travel_Rarely,10,3,2,45,3,1,4,0.6931471805599453,No,20,1,1.3862943611198906,1.6094379124341003,2,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,0.6931471805599453
E1001307,42,Male,Marketing,Married,Sales,Manager,Travel_Rarely,5,2,4,90,3,5,3,1.9459101490553132,No,13,2,3.091042453358316,1.3862943611198906,4,0.6931471805599453,0.0,0.0,0.0,No,1.3862943611198906
E1001308,50,Male,Life Sciences,Married,Research & Development,Laboratory Technician,Travel_Rarely,9,3,1,64,3,1,4,1.6094379124341003,No,18,2,2.1972245773362196,1.791759469228055,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001310,59,Female,Life Sciences,Single,Research & Development,Manufacturing Director,Travel_Rarely,2,3,3,69,2,4,4,1.3862943611198906,Yes,13,1,3.4339872044851463,1.6094379124341003,3,1.791759469228055,1.3862943611198906,1.6094379124341003,1.3862943611198906,No,1.0986122886681098
E1001312,55,Male,Medical,Married,Research & Development,Healthcare Representative,Travel_Frequently,18,4,3,62,3,2,2,1.3862943611198906,Yes,14,4,2.8903717578961645,1.3862943611198906,3,2.1972245773362196,2.0794415416798357,1.9459101490553132,2.0794415416798357,No,1.0986122886681098
E1001313,41,Female,Life Sciences,Divorced,Research & Development,Research Director,Non-Travel,7,1,2,55,1,5,3,0.6931471805599453,No,22,2,3.091042453358316,1.3862943611198906,3,3.091042453358316,2.833213344056216,1.791759469228055,2.3978952727983707,No,0.6931471805599453
E1001314,38,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,3,4,2,42,3,2,4,2.1972245773362196,Yes,12,3,2.995732273553991,0.6931471805599453,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1001315,26,Male,Medical,Single,Sales,Sales Executive,Non-Travel,29,2,2,79,1,2,1,2.1972245773362196,No,18,4,2.0794415416798357,1.9459101490553132,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,Yes,0.6931471805599453
E1001316,52,Female,Marketing,Married,Sales,Manager,Travel_Rarely,2,1,1,57,1,5,4,0.6931471805599453,No,15,4,3.5263605246161616,1.3862943611198906,3,3.4965075614664802,2.70805020110221,1.9459101490553132,2.302585092994046,Yes,0.6931471805599453
E1001317,44,Female,Medical,Married,Sales,Sales Executive,Travel_Rarely,28,3,4,53,4,4,4,1.3862943611198906,Yes,18,3,3.1780538303479458,1.0986122886681098,3,2.5649493574615367,2.4849066497880004,2.4849066497880004,2.4849066497880004,No,1.0986122886681098
E1001318,50,Female,Life Sciences,Married,Sales,Sales Executive,Non-Travel,1,3,4,95,3,2,3,0.0,No,12,1,2.995732273553991,1.3862943611198906,3,2.9444389791664403,2.0794415416798357,0.0,2.6390573296152584,No,1.0986122886681098
E1001321,39,Female,Medical,Single,Research & Development,Manufacturing Director,Travel_Frequently,22,3,4,82,3,3,1,0.6931471805599453,Yes,13,3,3.091042453358316,1.0986122886681098,3,3.091042453358316,1.9459101490553132,1.0986122886681098,2.1972245773362196,No,1.0986122886681098
E1001322,33,Female,Life Sciences,Single,Sales,Sales Representative,Non-Travel,8,1,2,88,2,1,4,0.0,No,19,4,1.3862943611198906,1.0986122886681098,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E1001323,45,Female,Life Sciences,Married,Sales,Manager,Travel_Rarely,11,2,4,90,3,4,4,1.3862943611198906,No,13,2,3.295836866004329,1.6094379124341003,4,2.302585092994046,1.3862943611198906,0.6931471805599453,0.6931471805599453,No,1.0986122886681098
